nama,nomor_batch,tanggal_expired,isi1,satuan,jenis,kelompok,harga_beli,up_a,harga_a,up_b,harga_b,stok_awal,stok_akhir
LACOSIB 60MG,,,,TABLET,TAB,BIASA,0,16,9990,11,9990,0,0
LACOSIB 90MG,,30/06/2025,ETORICOXIB 90MG,TABLET,TAB,BIASA,13320,16,0,11,13320,0,90
"BISOPROLOL 2,5MG",,30/08/2026,BISOPROLOL,TABLET,TAB,BIASA,555,25,0,11,555,0,2881
HOTIN CREAM TUBE AROMATHERAPY 60GRAM,,,,TUBE,SLP,BIASA,0,16,17427,11,17427,0,0
CAMELON 8MG,,,,TABLET,TAB,BIASA,0,16,3441,11,3441,0,0
DIQUAS TM,,,,BOX,ED,BIASA,0,16,119041,11,119041,0,0
BETAFIT SYR,,,,TABLET,NASAL DROP,BIASA,0,16,52800,11,54450,0,0
CALIVE,,,,TABLET,TAB,BIASA,0,16,4400,11,4400,0,0
GASTRUL TAB,,30/10/2027,,TABLET,TAB,BIASA,16650,16,0,11,13875,0,70
D1K VITAMIN D3 1000IU,,,,KAPSUL,TAB,BIASA,0,16,2640,11,2640,0,0
RYMONT 10 MG TAB,,,,TABLET,TAB,BIASA,0,16,7150,11,7150,0,0
PREN MOMMY 200 ML,,,,BOTOL/DROP,BBS,BIASA,0,16,8775,11,8775,0,0
ASEPTIC GEL 5 L,,,,TUBE,BBS,BIASA,0,16,316800,11,316800,0,0
CERECOL SYR,,,,BOTOL/DROP,SYR,BIASA,0,16,164835,11,164835,0,0
APETIC DROPS,,30/09/2026,,BOTOL/DROP,SYR,BIASA,30525,16,0,11,28860,0,3
EZOL 20MG,,,,TABLET,TAB,BIASA,0,16,13083,11,13083,0,0
MASKER SENSI TALI,,,,BOX,BBS,BIASA,0,15,107800,11,107800,0,0
NEXURIN,,,,TABLET,NASAL DROP,BIASA,0,17,6600,11,6600,0,0
LYCALVIT,,30/08/2025,,TABLET,TAB,BIASA,2187,16,0,11,2082,0,84
AZOMEP 500MG,,,,TABLET,TAB,BIASA,0,16,24420,11,24420,0,0
GLUFOR 500MG,,30/08/2026,,TABLET,TAB,BIASA,2032,16,0,11,1899,0,212
SENSI DRY PANT M10,,,,BOX,BBS,BIASA,0,16,16610,11,16610,0,0
PAGODA PASTILLES 35G,,,,BOX,BBS,BIASA,0,16,5390,11,5390,0,0
FEBURIC 80MG,,30/03/2025,,TABLET,ORAL,BIASA,22200,16,0,11,22200,0,90
SUCRALFATE 100ML,,30/09/2026,,BOTOL/DROP,SYR,BIASA,22200,16,0,11,19980,0,3
PRAVASTATIN 20MG,,30/07/2025,PRAVASTATIN,TABLET,TAB,BIASA,2831,16,0,11,2831,0,310
SENSI MASK DUCKBILL PER BOX,,,,BOX,BBS,BIASA,0,16,135300,11,135300,0,0
ASEPTIC SPRAY 100 ML,,,,BOTOL/DROP,BBS,BIASA,0,16,13310,11,13310,0,0
LAPIMUC TAB,,,,TABLET,TAB,BIASA,0,16,1221,11,1221,0,0
NANO NANO MILKY,,,,TABLET,NASAL DROP,BIASA,0,17,1969,11,1969,0,0
AFAMED 500 D3,,,,TABLET,TAB,BIASA,0,16,13200,11,13200,0,0
EZELIN,,28/02/2026,,PEN,INJ,BIASA,199800,16,0,11,137500,0,5
SIPENTIN 300MG,,30/11/2025,,KAPSUL,TAB,BIASA,6628,16,0,11,6627,0,172
SIMBRINZA 5ML,,,,BOTOL/DROP,ED,BIASA,0,16,341000,11,341000,0,0
GALSTAR 100MG,,30/07/2026,,TABLET,TAB,BIASA,4371,16,0,11,4163,0,1179
K DUREX LOVE 12*S JEANS,,,,BOX,BBS,BIASA,0,17,29711,11,29711,0,0
POT SALEP KECIL (15GR),,,,TABLET,NASAL DROP,BIASA,1050,16,0,11,1050,0,21
SIBERID 10MG,,30/04/2028,FLUNARIZINE 10MG,TABLET,BBS,BIASA,9746,20,0,20,8683,0,80
ANTIS 30ML BD ANTIS SACH,,,,TABLET,NASAL DROP,BIASA,0,16,4950,11,4950,0,0
ZIRCUM KID SYRUP,,31/08/2026,,BOTOL/DROP,SYR,BIASA,33300,16,0,11,33300,0,4
UNIGEN TR,,,,TABLET,NASAL DROP,BIASA,0,16,13200,11,13200,0,0
CENDO LFX 5ML,,,,BOTOL/DROP,ED,BIASA,0,16,76175,11,76175,0,0
ZOLYSAN 0.5 MG TAB,,30/06/2026,"ALPRAZOLAM 0,5",TABLET,TAB,PSIKOTROPIKA,2720,25,0,25,2609,0,265
CALMOR,,,,TABLET,NASAL DROP,BIASA,0,16,4950,11,4950,0,0
BIO CAL 95,,,,TABLET,NASAL DROP,BIASA,0,16,5280,11,5280,0,0
EAZYCAL,,,,TABLET,TAB,BIASA,0,16,6105,11,6105,0,0
MAXBIOTIK SACH,,,,TABLET,NASAL DROP,BIASA,0,16,7700,11,7700,0,0
CARNICO-Q,,30/10/2026,,TABLET,TAB,BIASA,7881,16,0,11,7215,0,114
OLIGOCARE,,,,TABLET,NASAL DROP,BIASA,0,16,8353,11,8353,0,0
TIAVELL 100mcg,,30/10/2025,LEVOTHYROXINE,TABLET,TAB,BIASA,1499,16,0,11,1332,0,222
VELTHROM 5MG,,,,TABLET,TAB,BIASA,0,17,1045,11,1045,0,0
NUTRAFOR ACNE FACIAL WASH,,,,TUBE,BBS,BIASA,0,17,19800,11,19800,0,0
NUTRAFOR WHITE BEAUTY,,,,BOTOL/DROP,BBS,BIASA,0,17,23100,11,23100,0,0
FLAMSY 50MG,,30/03/2027,,TABLET,ORAL,BIASA,2405,16,0,11,2405,0,740
PROLON 8MG,,,,TABLET,NASAL DROP,BIASA,0,16,5170,11,5170,0,0
MASKER KARET ANAK PER BOX,,,,BOX,BBS,BIASA,0,15,45100,11,45100,0,0
MODEXA NASAL SPRAY 140,,,,BOX,BBS,BIASA,0,16,266400,11,266400,0,0
RHEU-THREX,,30/07/2026,,TABLET,NASAL DROP,BIASA,6105,16,0,11,6050,0,100
SCAVEN KAPLET,,,,TABLET,TAB,BIASA,0,16,3850,11,3850,0,0
APETIC SYR,,30/09/2026,,BOTOL/DROP,SYR,BIASA,36075,16,0,11,33300,0,16
VELTHROM 10MG,,30/01/2026,THIAMAZOLE,TABLET,TAB,BIASA,1665,16,0,11,1665,0,104
TORNIQUITE,,,,BOX,BBS,BIASA,0,16,16364,11,16364,0,0
UBITINE,,,,KAPSUL,TAB,BIASA,0,17,27500,11,27500,0,0
SANBRETH NASAL DROP,,,,TABLET,NASAL DROP,BIASA,0,16,38850,11,38850,0,0
HIDROGEN PEROXYD 3% PER ML (H2O2),,,,BOTOL/DROP,BBS,BIASA,0,16,100,11,100,0,0
OMECHOL,,,,TABLET,NASAL DROP,BIASA,0,15,3667,11,3667,0,0
DAILY D3 1000IU,,,,TABLET,TAB,BIASA,0,16,2970,11,2970,0,0
PREGEX 75MG,,,,KAPSUL,TAB,BIASA,0,16,5751,11,5751,0,0
COXTOR 90MG,,30/04/2026,,TABLET,TAB,BIASA,6914,16,0,11,6914,0,66
OPTALENT ED,,,,BOTOL/DROP,ED,BIASA,0,16,28472,11,28472,0,0
SYALOX 300 MG P,,,,TABLET,TAB,BIASA,0,16,36300,11,36300,0,0
VOSAMA MDS,,,,STRIP,ED,BIASA,0,16,19388,11,19388,0,0
SENSI DUCKBIL PERBIJI,,,,TABLET,NASAL DROP,BIASA,0,17,2775,11,2775,0,0
BIOLYSIN MIXBERRIES,,,,BOTOL/DROP,BBS,BIASA,0,16,21000,11,21000,0,0
BIOLYSIN KIDS C-100,,,,TABLET,TAB,BIASA,0,16,17500,11,17500,0,0
BIOLYSIN PLATINUM,,,,BOTOL/DROP,SYR,BIASA,0,16,33000,11,33000,0,0
VITALONG C + ZINC BTL,,,,TABLET,TAB,BIASA,0,16,47300,11,47300,0,0
CARDUO 5/20,,30/01/2025,AMLODIPINE ATORVASTATIN,TABLET,TAB,BIASA,13320,16,0,11,13320,0,60
HANSAPLAST AQUA PROTECT 6S,,,,STRIP,BBS,BIASA,0,16,11265,11,11265,0,0
ENTRASOL ACTIVE 350GR,,,,BOX,BBS,BIASA,0,16,55260,11,55260,0,0
CAPRI C PER BOTOL,,,,BOX,TAB,BIASA,0,16,40590,11,40590,0,0
PHYSIOMER HYPERTONIC,,,,BOTOL/DROP,NASAL DROP,BIASA,0,16,203130,11,203130,0,0
SANTRAMOL,,30/09/2026,,TABLET,TAB,BIASA,9546,16,0,11,9102,0,42
PESARUM RING 7,,,,TABLET,NASAL DROP,BIASA,0,17,82500,11,82500,0,0
HY FOLIC,,30/09/2026,,TABLET,ORAL,BIASA,4607,16,0,11,4607,0,62
LANOSAN PLUS ED,,,,BOTOL/DROP,ED,BIASA,0,16,146909,11,146909,0,0
L-ACYS KAPS 200MG,,30/11/2025,ACETHYLCYSTEIN,KAPSUL,ORAL,BIASA,3996,16,0,11,3996,0,79
MECTINSANBE 12 PER BOX,,,,TABLET,NASAL DROP,BIASA,0,16,175782,11,175782,0,0
IVERMECTIN TAB,,,,TABLET,TAB,BIASA,0,15,6160,11,6160,0,0
MEPROTHION 500MG,,30/04/2026,,TABLET,ORAL,BIASA,12765,16,0,11,12765,0,65
ROZACT TAB 10 MG,,,,TABLET,TAB,BIASA,0,16,5751,11,5751,0,0
ROZACT TAB 20 MG,,,,TABLET,TAB,BIASA,0,16,8912,11,8912,0,0
CALMAS 250 MG SYR,,,,BOTOL/DROP,NASAL DROP,BIASA,0,16,55500,11,55500,0,0
EXTROPECT TAB 30,,,,TABLET,TAB,BIASA,0,16,1330,11,1330,0,0
DC2 TAB,,30/12/2025,,TABLET,NASAL DROP,BIASA,9990,16,0,11,9158,0,60
LATROPIL SYR,,,,TABLET,NASAL DROP,BIASA,0,16,63825,11,63825,0,0
PROCELES TAB,,30/09/2027,DEXCHLORPENIRAMINE MALEAT,TABLET,ORAL,BIASA,1665,16,0,11,1665,0,188
VISANCORT CREAM,,30/06/2025,HIDROKORTISON,TUBE,SALEP,BIASA,15596,16,0,11,14430,0,2
APROFIT KAPSUL,,30/04/2025,,KAPSUL,TAB,BIASA,9879,16,0,11,9879,0,90
SANGOBION VITATONIK SYR,,,,BOTOL/DROP,SYR,BIASA,0,16,29867,11,29867,0,0
OBH COMBI SACH,,,,STRIP,BBS,BIASA,0,16,946,11,946,0,0
SANBENAFIL 100MG,,,,TABLET,TAB,BIASA,0,16,104784,11,104784,0,0
PHYSIOMER BABY HYPERTONIC,,,,BOTOL/DROP,NASAL DROP,BIASA,0,16,177045,11,177045,0,0
MAMAVIT,,,,TABLET,TAB,BIASA,0,16,8325,11,8325,0,0
NEOFOL TAB,,30/09/2025,,TABLET,Oral,BIASA,3182,16,0,11,2664,0,65
ZINC PLUS TAB,,,,TABLET,NASAL DROP,BIASA,0,16,3575,11,3575,0,0
VICLS DWS 100ML,,,,TABLET,NASAL DROP,BIASA,0,16,23782,11,23782,0,0
VICKS DEWASA 100ML,,,,TABLET,NASAL DROP,BIASA,0,16,23782,11,23782,0,0
SPUIT 10ML PD,,,,STRIP,BBS,BIASA,0,16,2420,11,2420,0,0
FORXIGA 10MG,,30/12/2026,,TABLET,ORAL,BIASA,21683,16,0,11,21683,0,38
DESOLEX-N CR 10GR,,,,TUBE,SLP,BIASA,0,16,34810,11,34810,0,0
PHYSIOMER NORMAL JET,,,,BOTOL/DROP,NASAL DROP,BIASA,0,16,182040,11,182040,0,0
CATRAMOL FC TAB,,,,TABLET,TAB,BIASA,0,16,7920,11,7920,0,0
VITAFOL KAP,,30/06/2027,ASAM FOLAT,TABLET,ORAL,BIASA,3330,16,0,11,2775,0,195
LABUMIN 500MG,,30/08/2026,ekstrak ophiocephalus striatus (ikan gabus),KAPSUL,TAB,BIASA,8880,16,0,11,7215,0,55
FORLEPSI ER 500 MG,,,,TABLET,TAB,BIASA,0,16,11100,11,11100,0,0
GLOPAC MDS,,,,STRIP,ED,BIASA,0,16,202020,11,202020,0,0
INTRIZIN DROP,,,,TABLET,NASAL DROP,BIASA,0,16,115440,11,115440,0,0
PYREXIN EXTRA,,,,TABLET,TAB,BIASA,0,16,6105,16,6105,0,0
BESANMAG TAB,,30/06/2026,CHLORDIAZEPOXIDE HCL,TABLET,TAB,PSIKOTROPIKA,1055,25,0,25,999,0,570
RYDIAN SYR,,30/04/2026,,BOTOL/DROP,SYR,BIASA,61050,16,0,11,61050,0,1
PROSENTIALS KAP,,,,KAPSUL,TAB,BIASA,0,16,6600,11,6600,0,0
CAL-95 KIDS SYR,,28/02/2025,,BOTOL/DROP,SYR,BIASA,66600,16,0,11,61050,0,2
MY BABY TELON PLUS 12 JAM,,,,BOTOL/DROP,BBS,BIASA,0,16,16389,11,16389,0,0
BLACKMORES KIDS,,,,TABLET,TAB,BIASA,0,16,230002,11,230002,0,0
ZOLYSAN 1 MG TAB,,,,TABLET,TAB,PSIKOTROPIKA,0,25,4662,25,4662,0,0
BETATHIONE,,,,TABLET,TAB,BIASA,0,16,20625,11,20625,0,0
OMEPROS KAPSUL PER STRIP,,,,KAPSUL,BBS,BIASA,0,16,19610,11,19610,0,0
BETHATIONE,,,,TABLET,NASAL DROP,BIASA,0,16,20625,11,20625,0,0
NATAVIT KAPS,,,,KAPSUL,TAB,BIASA,0,16,3330,11,3330,0,0
KLIRAN 4MG,,30/06/2027,,TABLET,Oral,BIASA,13320,16,0,11,13320,0,14
GENCOPAN 10MG,,,,TABLET,TAB,BIASA,0,16,990,11,990,0,0
BERTHYCO 500mcg,,30/11/2025,MECOBALAMINE,TABLET,TAB,BIASA,2498,16,0,11,2220,0,547
BENOXURIC 100MG,,30/09/2026,ALLOPURINOL,TABLET,TAB,BIASA,2442,16,0,11,2220,0,176
BENOXURIC 300MG,,30/11/2028,ALLOPURINOL,TABLET,TAB,BIASA,3996,16,0,11,3774,0,259
BRALIN 500MG,,30/06/2029,CITICHOLINE,TABLET,TAB,BIASA,13875,16,0,11,12765,0,203
FRESHCARE EUCALYPTUS PATCH,,,,STRIP,NASAL DROP,BIASA,0,16,6545,11,6545,0,0
PARAM KOCOK 25ML,,,,BOTOL/DROP,BBS,BIASA,0,16,6000,11,6000,0,0
GLUTROP 1000MG,,30/05/2027,,KAPSUL,TAB,BIASA,19425,16,0,11,18759,0,17
FORTIBOOST D3,,30/07/2025,,TABLET,TAB,BIASA,2668,16,0,11,2590,0,5
TILARCO 20MG,,30/09/2025,TENOXICAM,TABLET,TAB,BIASA,3552,16,0,11,3552,0,205
KAPSUL KOSONG,,,,KAPSUL,TAB,BIASA,0,16,115,11,115,0,0
GENOSTEN 15MG,,,,TABLET,NASAL DROP,BIASA,0,16,4995,11,4400,0,0
ALKOHOL SWAB SENSI,,,,BOX,BBS,BIASA,0,16,19000,11,19000,0,0
NELANDOZ,,,,TABLET,NASAL DROP,BIASA,0,16,455100,11,435120,0,0
KLIRAN 8MG,,30/11/2026,,TABLET,Oral,BIASA,18870,16,0,11,18870,0,24
VOLINOL 500MG,,,,TABLET,TAB,BIASA,0,16,16317,11,16317,0,0
INTERVASK 5MG,,30/11/2025,,TABLET,TAB,BIASA,9657,16,0,11,9657,0,175
DEXFEN 25MG,,,,TABLET,TAB,BIASA,0,16,6660,11,6660,0,0
GABATIN 300MG,,30/05/2026,,KAPSUL,TAB,BIASA,9990,16,0,11,9990,0,268
AXTAN KAPS,,,,TABLET,NASAL DROP,BIASA,0,16,9754,11,9754,0,0
DROXAL 500MG,,30/07/2027,,KAPSUL,TAB,BIASA,12832,16,0,11,12832,0,345
PROSEVAL KAP,,30/01/2026,,TABLET,ORAL,BIASA,6105,16,0,11,5595,0,44
VELPRAZ 250MG,,30/06/2026,ASAM VALPROAT,TABLET,TAB,BIASA,3330,16,0,11,3330,0,322
DROXAL SYR 60ML,,30/09/2026,,BOTOL/DROP,SYR,BIASA,83250,16,0,11,83250,0,9
KETOS,,30/07/2026,,TABLET,TAB,BIASA,8880,16,0,11,8325,0,250
RINCOBAL KAPSUL,,31/08/2025,,KAPSUL,BBS,BIASA,2109,16,0,11,1832,0,320
BISOVELL 5MG,,,BISOPROLOL,TABLET,NASAL DROP,BIASA,5550,16,0,11,5550,0,35
AULIA HAND SANITIZER 100ML,,,,BOTOL/DROP,BBS,BIASA,0,16,16481,11,16481,0,0
NEEDLE 26 BD,,,,BOX,BBS,BIASA,0,16,50500,11,50500,0,0
CYPRODIOL 28s,,,,BOX,TAB,BIASA,0,16,139860,11,139860,0,0
DESARVAS 8MG,,30/09/2025,,TABLET,ORAL,BIASA,4625,16,0,11,4625,0,48
NUTENZ KAPSUL,,,,TABLET,TAB,BIASA,0,16,12432,11,12432,0,0
VITABRION TAB,,,,TABLET,TAB,BIASA,0,16,6234,11,6234,0,0
FOROTIC OTIC,,30/07/2025,OFLOXACIN,BOTOL/DROP,EAR DROP,BIASA,122100,16,0,11,105450,0,8
MECTINSANBE 12MG /TAB,,,,TABLET,TAB,BIASA,0,16,5860,11,5860,0,0
MAXPOFER TAB EFF,,30/07/2026,,TABLET,TAB,BIASA,10989,16,0,11,9990,0,82
LAPIVA 5/160,,30/08/2027,AMLODIPIN 5MG DAN VALSARTAN 160MG,TABLET,TAB,BIASA,14985,16,0,11,14985,0,374
MEZATRIN TAB,,,,TABLET,TAB,BIASA,0,16,16335,11,16335,0,0
INTERPEC 30MG,,30/11/2025,,TABLET,TAB,BIASA,2065,16,0,11,1965,0,303
ELOMEP PER 5GRAM,,30/11/2026,,TUBE,SLP,BIASA,33300,16,0,11,33300,0,4
NEEDLE 25 BD,,,,BOX,BBS,BIASA,0,16,50500,11,50500,0,0
LEGRA 50MG,,,,BOX,TAB,BIASA,0,16,61050,11,61050,0,0
MG-40 SYRUP PER 50ML,,31/08/2026,,BOTOL/DROP,SYR,BIASA,111000,16,0,11,421800,0,11
ASTEROL SIRUP,,,,BOTOL/DROP,SYR,BIASA,0,16,47730,11,47730,0,0
OB COMBI ANTITUSSIV 60ML,,,,BOTOL/DROP,SYR,BIASA,0,16,14191,11,14191,0,0
LANOS DROPS,,30/09/2026,,BOTOL/DROP,SYR,BIASA,52725,16,0,11,49950,0,12
LANOS PLUS SYRUP 60ML,,,,BOTOL/DROP,SYR,BIASA,0,16,44400,11,44400,0,0
DROXAL FORTE SYR,,,,TABLET,NASAL DROP,BIASA,0,16,94350,11,94350,0,0
MOMILEN NURSING 15GR,,,,TUBE,SLP,BIASA,0,16,25000,11,25000,0,0
PROMUCIL TAB EFF PER TUBE,,30/08/2026,,TUBE,TAB,BIASA,88800,16,0,11,88800,0,16
KERTAS PERKAMEN,,,,TABLET,NASAL DROP,BIASA,0,16,14000,11,14000,0,-15
NSC (NOVELL SMOOTHING CREAM),,,,TABLET,NASAL DROP,BIASA,0,17,244200,11,244200,0,0
ACARBOSE 100MG,,30/12/2025,,TABLET,TAB,BIASA,1930,25,0,11,1930,0,910
LADENUM,,30/01/2026,LANSOPRAZOLE 30MG,KAPSUL,TAB,BIASA,11026,16,0,11,9824,0,102
ALBUTROP KAPSUL,,,,KAPSUL,TAB,BIASA,0,16,4718,11,4718,0,0
SARUNG TANGAN M / BOX,,30/01/2029,,BOX,BBS,BIASA,61000,16,0,11,61000,0,1
LAPIBAL 250MCG KAPS,,,,KAPSUL,TAB,BIASA,0,16,1943,11,1943,0,0
MALTOFER SYRUP 150ML,,,,BOTOL/DROP,SYR,BIASA,0,16,69375,11,69375,0,0
MYDORAL 200MG,,,,TABLET,NASAL DROP,BIASA,0,16,4662,11,4662,0,0
INTERLAC+VIT D3,,30/11/2025,,TABLET,TAB,BIASA,13443,16,0,11,12802,0,105
URI CRAN PER'10,,,,TABLET,NASAL DROP,BIASA,0,16,71000,11,71000,0,0
URI CRAN PER 10,,,,TABLET,NASAL DROP,BIASA,0,16,71000,11,71000,0,0
COTTON BUD SD ANAK,,,,TABLET,NASAL DROP,BIASA,0,16,4440,11,4440,0,0
INSTO COOL,,30/06/2026,,BOTOL/DROP,ED,BIASA,0,16,14763,11,14191,0,1
"POT SALEP BESAR (30,50GR)",,,,TUBE,BBS,BIASA,2000,20,0,20,2000,0,51
PESARIUM RING 6.5,,,,BOX,BBS,BIASA,0,16,80000,11,80000,0,0
CANERGY,,,,TABLET,TAB,BIASA,0,16,8325,11,8325,0,0
SIMFIX 200MG,,,,TABLET,TAB,BIASA,0,16,33300,11,33300,0,0
PEDILAX SACHET 17GRAM,,30/04/2026,,STRIP,ORAL,BIASA,27195,16,0,11,24420,0,31
NALITIK 200MG,,28/02/2026,,TABLET,Oral,BIASA,2775,16,0,11,2775,0,125
CEFSPAN 200MG,,,,TABLET,TAB,BIASA,0,16,47730,11,47730,0,0
TRILAC INJ 10MG/ML,,,,TUBE,INJEKSI,BIASA,0,16,122100,11,122100,0,0
SKINTEX 5GRAM,,,,TUBE,SLP,BIASA,0,16,8880,11,8880,0,0
SARUNG TANGAN STERIL 7.5/8,,,,TABLET,NASAL DROP,BIASA,7500,16,0,11,7500,0,16
PD SPUIT 1ML,,,,TABLET,NASAL DROP,BIASA,0,16,1554,11,1554,0,0
PD SPUIT 3ML,,,,TABLET,NASAL DROP,BIASA,0,16,1665,11,1665,0,0
PD SPUIT 5ML,,,,TABLET,NASAL DROP,BIASA,0,16,1776,11,1776,0,0
PD SPUIT 10ML,,,,TABLET,NASAL DROP,BIASA,0,16,2442,11,2442,0,0
DAZOLIN N OVULA,,,,BOX,OVULA,BIASA,0,16,16095,11,16095,0,0
GENALSIK 80MG,,30/01/2027,,TABLET,ORAL,BIASA,8880,16,0,11,8880,0,220
GENALSIK 40MG,,03/10/2027,,TABLET,ORAL,BIASA,4440,16,0,11,4440,0,60
PAGODA PASTILES 10GR,,,,TABLET,NASAL DROP,BIASA,0,16,3330,11,3330,0,0
FLUIMUCIL SACHET 200MG,,,,STRIP,BBS,BIASA,0,16,6993,11,6993,0,0
SUCRALBAT SYRUP 100ML,,30/05/2025,,BOTOL/DROP,SYR,BIASA,84360,16,0,11,79920,0,1
LACOMA ED,,,,BOTOL/DROP,ED,BIASA,0,16,99900,11,99900,0,0
APETIC FORTE SYR,,30/09/2026,,BOTOL/DROP,SYR,BIASA,42180,16,0,11,39960,0,13
PANTERA 20MG,,,,TABLET,TAB,BIASA,0,16,14430,11,14430,0,0
LAMOFER TM,,,,BOTOL/DROP,ED,BIASA,0,17,116550,11,116550,0,0
ZOLTA 10MG,,30/10/2026,ZOLPIDEM TARTRATE,TABLET,TABLET,PSIKOTROPIKA,7215,25,0,25,7215,0,9
EVALEN CREAM 10GR,,,,TABLET,NASAL DROP,BIASA,0,16,49950,11,49950,0,0
FEMAPLEX 2.5MG,,30/12/2026,,TABLET,TAB,BIASA,18500,16,0,11,18500,0,15
OBDHAMIN,,,,TABLET,TAB,BIASA,0,16,4860,11,4718,0,0
OXCAL,,,,KAPSUL,NASAL DROP,BIASA,0,16,4288,11,4163,0,0
DOMPERIDONE SYR 60ML,,,,BOTOL/DROP,SYR,BIASA,0,16,16650,11,16650,0,0
NEUROSANTIN 300MG,,30/08/2026,,KAPSUL,Oral,BIASA,7548,16,0,11,7215,0,213
LITRAMED ANAESTHETIC PEEL OFF,,,,TABLET,NASAL DROP,BIASA,0,16,216450,11,216450,0,0
NUTRIMUNO,,,,BOX,BBS,BIASA,0,16,9158,11,9158,0,0
FORBETES 500 XR,,30/07/2026,,TABLET,ORAL,BIASA,2165,16,0,11,2054,0,30
TALOX 10MG,,30/08/2027,ESCITALOPRAM,TABLET,TAB,BIASA,9990,20,0,20,9990,0,120
PROBABY BATH CAREFULL 100ML,,,,TABLET,NASAL DROP,BIASA,0,16,8074,11,8074,0,0
LIVATOR 20MG,,31/07/2025,,TABLET,TAB,BIASA,0,16,0,11,14430,0,471
ESOFER DR 40MG,,30/04/2025,,TABLET,ORAL,BIASA,15540,16,0,11,15540,0,5
L-VIT D3 DROP,,31/10/2026,,BOTOL/DROP,SYR,BIASA,47175,16,0,11,47175,0,6
PHYSIOMER BABY,,30/10/2025,,BOTOL,NASAL DROP,BIASA,213287,16,0,11,203130,0,1
ERYSANBE 500MG,,30/12/2025,,TABLET,TAB,BIASA,3497,16,0,11,3275,0,58
KINGVIT,,30/08/2026,,KAPSUL,Oral,BIASA,8880,16,0,11,7955,0,110
QUEENVIT,,30/07/2026,,KAPSUL,TAB,BIASA,8880,16,0,11,7955,0,105
GLUBIO E,,,,TABLET,NASAL DROP,BIASA,0,16,15725,11,15725,0,0
B-BETA 2.5MG,,,,TABLET,TAB,BIASA,0,16,2775,11,2775,0,0
JANUMET 50/500MG,,30/01/2026,,TABLET,TAB,BIASA,9692,16,0,11,9692,0,30
JANUVIA 100MG,,30/12/2025,,TABLET,Oral,BIASA,18051,16,0,11,18051,0,40
OLANZAPINE 10MG,,,,TABLET,TAB,BIASA,0,20,4381,20,4381,0,0
BONE KIDZ TAB,,,,BOTOL/DROP,TAB,BIASA,0,16,22200,11,22200,0,0
ESOLA 20MG TAB,,30/09/2026,,TABLET,TAB,BIASA,13320,16,0,11,12210,0,70
CARTIFIT,,,,TABLET,TAB,BIASA,0,16,7770,11,7770,0,0
DTRIVIT 4000,,30/09/2026,,TABLET,ORAL,BIASA,3330,16,0,11,3330,0,81
BISOVEL 2.5MG,,,,TABLET,NASAL DROP,BIASA,0,16,2220,11,2220,0,0
SANSULIN LOG-G,,30/08/2025,,PEN,INJEKSI,BIASA,209901,16,0,11,204795,0,5
PARAM KOCOK 75ML,,,,TABLET,NASAL DROP,BIASA,0,16,14430,11,14430,0,0
INSTO MOIST 7.5ML,,,,TABLET,NASAL DROP,BIASA,0,16,12654,11,12654,0,0
IGLODEP TAB,,,,TABLET,TAB,BIASA,0,16,11470,11,11470,0,0
LAFALOS CR 35 GR,,,,TUBE,SLP,BIASA,0,16,23477,11,23477,0,0
PESARIUM RUSH 7,,,,TABLET,BBS,BIASA,0,16,530556,11,530556,0,0
PROCOLIC TAB,,30/04/2026,,TABLET,ORAL,BIASA,2498,16,0,11,2498,0,109
TALERGI,,,,TABLET,NASAL DROP,BIASA,0,16,222,11,222,0,0
KASA STERIL ONEMED,,,,BOX,BBS,BIASA,5772,16,0,11,5772,0,17
ADAPT,,30/01/2026,ASHWAGANDHA,TABLET,TAB,BIASA,6827,20,0,20,6827,0,287
KOLSIN 0.5MG,,30/05/2026,,TABLET,TAB,BIASA,3552,16,0,11,3552,0,52
HB VIT,,,,TABLET,TAB,BIASA,0,16,3441,11,3441,0,0
TISU MAGIC MERAH/HITAM,,,,TABLET,NASAL DROP,BIASA,0,16,10817,11,10817,0,0
SELBIX 25MG,,30/11/2028,,TABLET,NASAL DROP,BIASA,4440,16,0,11,4440,0,85
NUZOLAM 1MG,,30/10/2026,ALPRAZOLAM 1 MG,TABLET,TAB,BIASA,5550,25,0,25,5550,0,445
VALRIN 80MG,,,,TABLET,TAB,BIASA,0,16,5545,11,5545,0,0
VALRIN 160MG,,30/05/2026,VALSARTAN,TABLET,TAB,BIASA,7215,16,0,11,7215,0,654
BLOPIN 16MG,,30/10/2025,CANDESARTAN,TABLET,NASAL DROP,BIASA,8936,16,0,11,8510,0,55
XYBAT 5MG,,,LEVOCETIRIZINE,TABLET,TAB,BIASA,5828,16,0,11,5550,0,44
FOLIMID KAPSUL,,30/03/2025,,KAPSUL,TAB,BIASA,4363,16,0,11,4255,0,60
PAVARTAN 80MG,,,,TABLET,TAB,BIASA,0,16,5476,11,5476,0,0
"CEMAKC 0,1%",,28/02/2026,,FL,DROP,BIASA,1750000,16,0,11,1942500,0,0
CEMAKC 1%,,20/08/2026,,FL,NASAL DROP,BIASA,8000000,16,0,11,888000,0,0
DIPROGENTA CR,,,,TABLET,NASAL DROP,BIASA,0,16,76108,11,76108,0,0
RIZODAL 2MG,,30/06/2026,RISPERIDONE 2MG,BOX,ORAL,BIASA,8880,0,0,0,0,0,538
